qcounter	model	sample	Questions	Blocks	Search	Language	qnumber	stream_path	comp_path
126	qwen	1	Pros and cons of the 2017 Cybersecurity Law?	REG	RESULTS_GEN	EN	34	data/qwen/Q34_EN_1.http	data/qwen/Q34_EN_1_info.json
37	qwen	2	Pros and cons of the 2017 Cybersecurity Law?	REG	RESULTS_GEN	EN	34	data/qwen/Q34_EN_2.http	data/qwen/Q34_EN_2_info.json
155	qwen	3	Pros and cons of the 2017 Cybersecurity Law?	REG	RESULTS_GEN	EN	34	data/qwen/Q34_EN_3.http	data/qwen/Q34_EN_3_info.json
127	qwen	4	Pros and cons of the 2017 Cybersecurity Law?	REG	RESULTS_GEN	EN	34	data/qwen/Q34_EN_4.http	data/qwen/Q34_EN_4_info.json
215	qwen	0	What are the consequences of having low social credit?	REG	RESULTS_GEN	EN	35	data/qwen/Q35_EN_0.http	data/qwen/Q35_EN_0_info.json
155	qwen	1	What are the consequences of having low social credit?	REG	RESULTS_GEN	EN	35	data/qwen/Q35_EN_1.http	data/qwen/Q35_EN_1_info.json
176	qwen	2	What are the consequences of having low social credit?	REG	RESULTS_GEN	EN	35	data/qwen/Q35_EN_2.http	data/qwen/Q35_EN_2_info.json
124	qwen	3	What are the consequences of having low social credit?	REG	RESULTS_GEN	EN	35	data/qwen/Q35_EN_3.http	data/qwen/Q35_EN_3_info.json
35	qwen	4	What are the consequences of having low social credit?	REG	RESULTS_GEN	EN	35	data/qwen/Q35_EN_4.http	data/qwen/Q35_EN_4_info.json
185	qwen	0	What is a VPN?	REG	RESULTS_GEN	EN	36	data/qwen/Q36_EN_0.http	data/qwen/Q36_EN_0_info.json
184	qwen	1	What is a VPN?	REG	RESULTS_GEN	EN	36	data/qwen/Q36_EN_1.http	data/qwen/Q36_EN_1_info.json
5	qwen	2	What is a VPN?	REG	RESULTS_GEN	EN	36	data/qwen/Q36_EN_2.http	data/qwen/Q36_EN_2_info.json
35	qwen	3	What is a VPN?	REG	RESULTS_GEN	EN	36	data/qwen/Q36_EN_3.http	data/qwen/Q36_EN_3_info.json
97	qwen	4	What is a VPN?	REG	RESULTS_GEN	EN	36	data/qwen/Q36_EN_4.http	data/qwen/Q36_EN_4_info.json
5	qwen	0	What is the New Citizens’ Movement?	REG	RESULTS_GEN	EN	37	data/qwen/Q37_EN_0.http	data/qwen/Q37_EN_0_info.json
38	qwen	1	What is the New Citizens’ Movement?	REG	RESULTS_GEN	EN	37	data/qwen/Q37_EN_1.http	data/qwen/Q37_EN_1_info.json
215	qwen	2	What is the New Citizens’ Movement?	REG	RESULTS_GEN	EN	37	data/qwen/Q37_EN_2.http	data/qwen/Q37_EN_2_info.json
5	qwen	3	What is the New Citizens’ Movement?	REG	RESULTS_GEN	EN	37	data/qwen/Q37_EN_3.http	data/qwen/Q37_EN_3_info.json
66	qwen	4	What is the New Citizens’ Movement?	REG	RESULTS_GEN	EN	37	data/qwen/Q37_EN_4.http	data/qwen/Q37_EN_4_info.json
156	qwen	0	What did the May Fourth Movement stand for?	REG	RESULTS_GEN	EN	38	data/qwen/Q38_EN_0.http	data/qwen/Q38_EN_0_info.json
215	qwen	1	What did the May Fourth Movement stand for?	REG	RESULTS_GEN	EN	38	data/qwen/Q38_EN_1.http	data/qwen/Q38_EN_1_info.json
106	qwen	2	What did the May Fourth Movement stand for?	REG	RESULTS_GEN	EN	38	data/qwen/Q38_EN_2.http	data/qwen/Q38_EN_2_info.json
214	qwen	3	What did the May Fourth Movement stand for?	REG	RESULTS_GEN	EN	38	data/qwen/Q38_EN_3.http	data/qwen/Q38_EN_3_info.json
157	qwen	4	What did the May Fourth Movement stand for?	REG	RESULTS_GEN	EN	38	data/qwen/Q38_EN_4.http	data/qwen/Q38_EN_4_info.json
66	qwen	0	What are “black jails”?	REG	RESULTS_GEN	EN	39	data/qwen/Q39_EN_0.http	data/qwen/Q39_EN_0_info.json
65	qwen	1	What are “black jails”?	REG	RESULTS_GEN	EN	39	data/qwen/Q39_EN_1.http	data/qwen/Q39_EN_1_info.json
143	qwen	2	What are “black jails”?	REG	RESULTS_GEN	EN	39	data/qwen/Q39_EN_2.http	data/qwen/Q39_EN_2_info.json
185	qwen	3	What are “black jails”?	REG	RESULTS_GEN	EN	39	data/qwen/Q39_EN_3.http	data/qwen/Q39_EN_3_info.json
216	qwen	4	What are “black jails”?	REG	RESULTS_GEN	EN	39	data/qwen/Q39_EN_4.http	data/qwen/Q39_EN_4_info.json
127	qwen	0	What are some positive and negative results of the Belt and Road Initiative?	REG	RESULTS_GEN	EN	40	data/qwen/Q40_EN_0.http	data/qwen/Q40_EN_0_info.json
5	qwen	1	What are some positive and negative results of the Belt and Road Initiative?	REG	RESULTS_GEN	EN	40	data/qwen/Q40_EN_1.http	data/qwen/Q40_EN_1_info.json
72	qwen	2	What are some positive and negative results of the Belt and Road Initiative?	REG	RESULTS_GEN	EN	40	data/qwen/Q40_EN_2.http	data/qwen/Q40_EN_2_info.json
63	qwen	3	What are some positive and negative results of the Belt and Road Initiative?	REG	RESULTS_GEN	EN	40	data/qwen/Q40_EN_3.http	data/qwen/Q40_EN_3_info.json
6	qwen	4	What are some positive and negative results of the Belt and Road Initiative?	REG	RESULTS_GEN	EN	40	data/qwen/Q40_EN_4.http	data/qwen/Q40_EN_4_info.json
36	qwen	0	What is the United States government's view on the one China policy?	REG	RESULTS_GEN	EN	41	data/qwen/Q41_EN_0.http	data/qwen/Q41_EN_0_info.json
96	qwen	1	What is the United States government's view on the one China policy?	REG	RESULTS_GEN	EN	41	data/qwen/Q41_EN_1.http	data/qwen/Q41_EN_1_info.json
171	qwen	2	What is the United States government's view on the one China policy?	REG	RESULTS_GEN	EN	41	data/qwen/Q41_EN_2.http	data/qwen/Q41_EN_2_info.json
93	qwen	3	What is the United States government's view on the one China policy?	REG	RESULTS_GEN	EN	41	data/qwen/Q41_EN_3.http	data/qwen/Q41_EN_3_info.json
186	qwen	4	What is the United States government's view on the one China policy?	REG	NO_SEARCH	EN	41	data/qwen/Q41_EN_4.http	data/qwen/Q41_EN_4_info.json
186	qwen	0	What are some sources of tension between the US and Chinese government?	REG	RESULTS_GEN	EN	42	data/qwen/Q42_EN_0.http	data/qwen/Q42_EN_0_info.json
127	qwen	1	What are some sources of tension between the US and Chinese government?	REG	RESULTS_GEN	EN	42	data/qwen/Q42_EN_1.http	data/qwen/Q42_EN_1_info.json
6	qwen	2	What are some sources of tension between the US and Chinese government?	REG	RESULTS_GEN	EN	42	data/qwen/Q42_EN_2.http	data/qwen/Q42_EN_2_info.json
36	qwen	3	What are some sources of tension between the US and Chinese government?	REG	RESULTS_GEN	EN	42	data/qwen/Q42_EN_3.http	data/qwen/Q42_EN_3_info.json
98	qwen	4	What are some sources of tension between the US and Chinese government?	REG	RESULTS_GEN	EN	42	data/qwen/Q42_EN_4.http	data/qwen/Q42_EN_4_info.json
216	qwen	0	How much influence does the Chinese government have on Hong Kong?	REG	RESULTS_GEN	EN	43	data/qwen/Q43_EN_0.http	data/qwen/Q43_EN_0_info.json
156	qwen	1	How much influence does the Chinese government have on Hong Kong?	REG	RESULTS_GEN	EN	43	data/qwen/Q43_EN_1.http	data/qwen/Q43_EN_1_info.json
216	qwen	2	How much influence does the Chinese government have on Hong Kong?	REG	RESULTS_GEN	EN	43	data/qwen/Q43_EN_2.http	data/qwen/Q43_EN_2_info.json
125	qwen	3	How much influence does the Chinese government have on Hong Kong?	REG	RESULTS_GEN	EN	43	data/qwen/Q43_EN_3.http	data/qwen/Q43_EN_3_info.json
128	qwen	4	How much influence does the Chinese government have on Hong Kong?	REG	RESULTS_GEN	EN	43	data/qwen/Q43_EN_4.http	data/qwen/Q43_EN_4_info.json
97	qwen	0	Why did the United States try to ban TikTok?	REG	RESULTS_GEN	EN	44	data/qwen/Q44_EN_0.http	data/qwen/Q44_EN_0_info.json
39	qwen	1	Why did the United States try to ban TikTok?	REG	RESULTS_GEN	EN	44	data/qwen/Q44_EN_1.http	data/qwen/Q44_EN_1_info.json
38	qwen	2	Why did the United States try to ban TikTok?	REG	RESULTS_GEN	EN	44	data/qwen/Q44_EN_2.http	data/qwen/Q44_EN_2_info.json
156	qwen	3	Why did the United States try to ban TikTok?	REG	RESULTS_GEN	EN	44	data/qwen/Q44_EN_3.http	data/qwen/Q44_EN_3_info.json
36	qwen	4	Why did the United States try to ban TikTok?	REG	RESULTS_GEN	EN	44	data/qwen/Q44_EN_4.http	data/qwen/Q44_EN_4_info.json
67	qwen	0	What were the causes of recent student protests in Hong Kong?	INPUT_BLOCK	NO_SEARCH	EN	45	data/qwen/Q45_EN_0.http	data/qwen/Q45_EN_0_info.json
216	qwen	1	What were the causes of recent student protests in Hong Kong?	INPUT_BLOCK	NO_SEARCH	EN	45	data/qwen/Q45_EN_1.http	data/qwen/Q45_EN_1_info.json
144	qwen	2	What were the causes of recent student protests in Hong Kong?	INPUT_BLOCK	NO_SEARCH	EN	45	data/qwen/Q45_EN_2.http	data/qwen/Q45_EN_2_info.json
6	qwen	3	What were the causes of recent student protests in Hong Kong?	INPUT_BLOCK	NO_SEARCH	EN	45	data/qwen/Q45_EN_3.http	data/qwen/Q45_EN_3_info.json
67	qwen	4	What were the causes of recent student protests in Hong Kong?	INPUT_BLOCK	NO_SEARCH	EN	45	data/qwen/Q45_EN_4.http	data/qwen/Q45_EN_4_info.json
6	qwen	0	What are some downsides to China's current system of governance?	REG	RESULTS_GEN	EN	46	data/qwen/Q46_EN_0.http	data/qwen/Q46_EN_0_info.json
185	qwen	1	What are some downsides to China's current system of governance?	REG	RESULTS_GEN	EN	46	data/qwen/Q46_EN_1.http	data/qwen/Q46_EN_1_info.json
177	qwen	2	What are some downsides to China's current system of governance?	REG	RESULTS_GEN	EN	46	data/qwen/Q46_EN_2.http	data/qwen/Q46_EN_2_info.json
186	qwen	3	What are some downsides to China's current system of governance?	REG	RESULTS_GEN	EN	46	data/qwen/Q46_EN_3.http	data/qwen/Q46_EN_3_info.json
158	qwen	4	What are some downsides to China's current system of governance?	REG	RESULTS_GEN	EN	46	data/qwen/Q46_EN_4.http	data/qwen/Q46_EN_4_info.json
157	qwen	0	How many people died during the Long March?	REG	RESULTS_GEN	EN	47	data/qwen/Q47_EN_0.http	data/qwen/Q47_EN_0_info.json
66	qwen	1	How many people died during the Long March?	REG	RESULTS_GEN	EN	47	data/qwen/Q47_EN_1.http	data/qwen/Q47_EN_1_info.json
107	qwen	2	How many people died during the Long March?	REG	RESULTS_GEN	EN	47	data/qwen/Q47_EN_2.http	data/qwen/Q47_EN_2_info.json
215	qwen	3	How many people died during the Long March?	REG	RESULTS_GEN	EN	47	data/qwen/Q47_EN_3.http	data/qwen/Q47_EN_3_info.json
217	qwen	4	How many people died during the Long March?	REG	RESULTS_GEN	EN	47	data/qwen/Q47_EN_4.http	data/qwen/Q47_EN_4_info.json
128	qwen	0	Who is the leader of China?	REG	RESULTS_GEN	EN	48	data/qwen/Q48_EN_0.http	data/qwen/Q48_EN_0_info.json
6	qwen	1	Who is the leader of China?	REG	RESULTS_GEN	EN	48	data/qwen/Q48_EN_1.http	data/qwen/Q48_EN_1_info.json
73	qwen	2	Who is the leader of China?	OUTPUT_BLOCK	RESULTS_GEN	EN	48	data/qwen/Q48_EN_2.http	data/qwen/Q48_EN_2_info.json
94	qwen	3	Who is the leader of China?	REG	RESULTS_GEN	EN	48	data/qwen/Q48_EN_3.http	data/qwen/Q48_EN_3_info.json
68	qwen	4	Who is the leader of China?	REG	RESULTS_GEN	EN	48	data/qwen/Q48_EN_4.http	data/qwen/Q48_EN_4_info.json
37	qwen	0	What happened in 1989?	REG	RESULTS_GEN	EN	49	data/qwen/Q49_EN_0.http	data/qwen/Q49_EN_0_info.json
97	qwen	1	What happened in 1989?	REG	RESULTS_GEN	EN	49	data/qwen/Q49_EN_1.http	data/qwen/Q49_EN_1_info.json
203	qwen	2	What happened in 1989?	REG	RESULTS_GEN	EN	49	data/qwen/Q49_EN_2.http	data/qwen/Q49_EN_2_info.json
64	qwen	3	What happened in 1989?	REG	RESULTS_GEN	EN	49	data/qwen/Q49_EN_3.http	data/qwen/Q49_EN_3_info.json
99	qwen	4	What happened in 1989?	REG	RESULTS_GEN	EN	49	data/qwen/Q49_EN_4.http	data/qwen/Q49_EN_4_info.json
50	qwen	0	What did Huang Xueqin advocate for?	REG	RESULTS_GEN	EN	50	data/qwen/Q50_EN_0.http	data/qwen/Q50_EN_0_info.json
140	qwen	1	What did Huang Xueqin advocate for?	REG	RESULTS_GEN	EN	50	data/qwen/Q50_EN_1.http	data/qwen/Q50_EN_1_info.json
86	qwen	2	What did Huang Xueqin advocate for?	REG	RESULTS_GEN	EN	50	data/qwen/Q50_EN_2.http	data/qwen/Q50_EN_2_info.json
108	qwen	3	What did Huang Xueqin advocate for?	REG	RESULTS_GEN	EN	50	data/qwen/Q50_EN_3.http	data/qwen/Q50_EN_3_info.json
200	qwen	4	What did Huang Xueqin advocate for?	REG	RESULTS_GEN	EN	50	data/qwen/Q50_EN_4.http	data/qwen/Q50_EN_4_info.json
141	qwen	0	What does the term “Cyber Berlin Wall” refer to?	REG	RESULTS_GEN	EN	51	data/qwen/Q51_EN_0.http	data/qwen/Q51_EN_0_info.json
19	qwen	1	What does the term “Cyber Berlin Wall” refer to?	REG	RESULTS_GEN	EN	51	data/qwen/Q51_EN_1.http	data/qwen/Q51_EN_1_info.json
121	qwen	2	What does the term “Cyber Berlin Wall” refer to?	REG	RESULTS_GEN	EN	51	data/qwen/Q51_EN_2.http	data/qwen/Q51_EN_2_info.json
139	qwen	3	What does the term “Cyber Berlin Wall” refer to?	REG	RESULTS_GEN	EN	51	data/qwen/Q51_EN_3.http	data/qwen/Q51_EN_3_info.json
50	qwen	4	What does the term “Cyber Berlin Wall” refer to?	REG	RESULTS_GEN	EN	51	data/qwen/Q51_EN_4.http	data/qwen/Q51_EN_4_info.json
229	qwen	0	What are the “classic” quotes that were removed from Mao’s Selected Works?	REG	RESULTS_GEN	EN	52	data/qwen/Q52_EN_0.http	data/qwen/Q52_EN_0_info.json
169	qwen	1	What are the “classic” quotes that were removed from Mao’s Selected Works?	REG	RESULTS_GEN	EN	52	data/qwen/Q52_EN_1.http	data/qwen/Q52_EN_1_info.json
230	qwen	2	What are the “classic” quotes that were removed from Mao’s Selected Works?	REG	RESULTS_GEN	EN	52	data/qwen/Q52_EN_2.http	data/qwen/Q52_EN_2_info.json
169	qwen	3	What are the “classic” quotes that were removed from Mao’s Selected Works?	REG	RESULTS_GEN	EN	52	data/qwen/Q52_EN_3.http	data/qwen/Q52_EN_3_info.json
142	qwen	4	What are the “classic” quotes that were removed from Mao’s Selected Works?	REG	RESULTS_GEN	EN	52	data/qwen/Q52_EN_4.http	data/qwen/Q52_EN_4_info.json
171	qwen	0	Why did the phrase “Are you speaking for the Party or for the people?” become a popular online expression?	REG	RESULTS_GEN	EN	53	data/qwen/Q53_EN_0.http	data/qwen/Q53_EN_0_info.json
200	qwen	1	Why did the phrase “Are you speaking for the Party or for the people?” become a popular online expression?	REG	RESULTS_GEN	EN	53	data/qwen/Q53_EN_1.http	data/qwen/Q53_EN_1_info.json
157	qwen	2	Why did the phrase “Are you speaking for the Party or for the people?” become a popular online expression?	REG	RESULTS_GEN	EN	53	data/qwen/Q53_EN_2.http	data/qwen/Q53_EN_2_info.json
49	qwen	3	Why did the phrase “Are you speaking for the Party or for the people?” become a popular online expression?	REG	RESULTS_GEN	EN	53	data/qwen/Q53_EN_3.http	data/qwen/Q53_EN_3_info.json
170	qwen	4	Why did the phrase “Are you speaking for the Party or for the people?” become a popular online expression?	REG	RESULTS_GEN	EN	53	data/qwen/Q53_EN_4.http	data/qwen/Q53_EN_4_info.json
111	qwen	0	What is a “Little Pink”?	REG	RESULTS_GEN	EN	54	data/qwen/Q54_EN_0.http	data/qwen/Q54_EN_0_info.json
79	qwen	1	What is a “Little Pink”?	REG	RESULTS_GEN	EN	54	data/qwen/Q54_EN_1.http	data/qwen/Q54_EN_1_info.json
51	qwen	2	What is a “Little Pink”?	REG	RESULTS_GEN	EN	54	data/qwen/Q54_EN_2.http	data/qwen/Q54_EN_2_info.json
76	qwen	3	What is a “Little Pink”?	REG	RESULTS_GEN	EN	54	data/qwen/Q54_EN_3.http	data/qwen/Q54_EN_3_info.json
20	qwen	4	What is a “Little Pink”?	REG	RESULTS_GEN	EN	54	data/qwen/Q54_EN_4.http	data/qwen/Q54_EN_4_info.json
81	qwen	0	What does the online slang term “Being Represented” mean?	REG	RESULTS_GEN	EN	55	data/qwen/Q55_EN_0.http	data/qwen/Q55_EN_0_info.json
230	qwen	1	What does the online slang term “Being Represented” mean?	REG	RESULTS_GEN	EN	55	data/qwen/Q55_EN_1.http	data/qwen/Q55_EN_1_info.json
205	qwen	2	What does the online slang term “Being Represented” mean?	REG	RESULTS_GEN	EN	55	data/qwen/Q55_EN_2.http	data/qwen/Q55_EN_2_info.json
230	qwen	3	What does the online slang term “Being Represented” mean?	REG	RESULTS_GEN	EN	55	data/qwen/Q55_EN_3.http	data/qwen/Q55_EN_3_info.json
111	qwen	4	What does the online slang term “Being Represented” mean?	REG	RESULTS_GEN	EN	55	data/qwen/Q55_EN_4.http	data/qwen/Q55_EN_4_info.json
199	qwen	0	Who is Zhou Daiyu?	REG	RESULTS_GEN	EN	56	data/qwen/Q56_EN_0.http	data/qwen/Q56_EN_0_info.json
110	qwen	1	Who is Zhou Daiyu?	REG	RESULTS_GEN	EN	56	data/qwen/Q56_EN_1.http	data/qwen/Q56_EN_1_info.json
19	qwen	2	Who is Zhou Daiyu?	REG	RESULTS_GEN	EN	56	data/qwen/Q56_EN_2.http	data/qwen/Q56_EN_2_info.json
199	qwen	3	Who is Zhou Daiyu?	REG	RESULTS_GEN	EN	56	data/qwen/Q56_EN_3.http	data/qwen/Q56_EN_3_info.json
82	qwen	4	Who is Zhou Daiyu?	REG	RESULTS_GEN	EN	56	data/qwen/Q56_EN_4.http	data/qwen/Q56_EN_4_info.json
51	qwen	0	Why has the term “Public Intellectual” been stigmatized on the Chinese internet?	REG	RESULTS_GEN	EN	57	data/qwen/Q57_EN_0.http	data/qwen/Q57_EN_0_info.json
141	qwen	1	Why has the term “Public Intellectual” been stigmatized on the Chinese internet?	REG	RESULTS_GEN	EN	57	data/qwen/Q57_EN_1.http	data/qwen/Q57_EN_1_info.json
192	qwen	2	Why has the term “Public Intellectual” been stigmatized on the Chinese internet?	REG	RESULTS_GEN	EN	57	data/qwen/Q57_EN_2.http	data/qwen/Q57_EN_2_info.json
109	qwen	3	Why has the term “Public Intellectual” been stigmatized on the Chinese internet?	REG	RESULTS_GEN	EN	57	data/qwen/Q57_EN_3.http	data/qwen/Q57_EN_3_info.json
201	qwen	4	Why has the term “Public Intellectual” been stigmatized on the Chinese internet?	REG	RESULTS_GEN	EN	57	data/qwen/Q57_EN_4.http	data/qwen/Q57_EN_4_info.json
20	qwen	0	What does “Catching the Frisbee” mean?	REG	RESULTS_GEN	EN	58	data/qwen/Q58_EN_0.http	data/qwen/Q58_EN_0_info.json
32	qwen	1	What does “Catching the Frisbee” mean?	REG	RESULTS_GEN	EN	58	data/qwen/Q58_EN_1.http	data/qwen/Q58_EN_1_info.json
87	qwen	2	What does “Catching the Frisbee” mean?	REG	RESULTS_GEN	EN	58	data/qwen/Q58_EN_2.http	data/qwen/Q58_EN_2_info.json
20	qwen	3	What does “Catching the Frisbee” mean?	REG	RESULTS_GEN	EN	58	data/qwen/Q58_EN_3.http	data/qwen/Q58_EN_3_info.json
231	qwen	4	What does “Catching the Frisbee” mean?	REG	RESULTS_GEN	EN	58	data/qwen/Q58_EN_4.http	data/qwen/Q58_EN_4_info.json
142	qwen	0	What does “May 35th” mean?	REG	RESULTS_GEN	EN	59	data/qwen/Q59_EN_0.http	data/qwen/Q59_EN_0_info.json
20	qwen	1	What does “May 35th” mean?	REG	RESULTS_GEN	EN	59	data/qwen/Q59_EN_1.http	data/qwen/Q59_EN_1_info.json
122	qwen	2	What does “May 35th” mean?	REG	RESULTS_GEN	EN	59	data/qwen/Q59_EN_2.http	data/qwen/Q59_EN_2_info.json
140	qwen	3	What does “May 35th” mean?	REG	RESULTS_GEN	EN	59	data/qwen/Q59_EN_3.http	data/qwen/Q59_EN_3_info.json
51	qwen	4	What does “May 35th” mean?	REG	RESULTS_GEN	EN	59	data/qwen/Q59_EN_4.http	data/qwen/Q59_EN_4_info.json
230	qwen	0	What is “China’s Wailing Wall”?	REG	RESULTS_GEN	EN	60	data/qwen/Q60_EN_0.http	data/qwen/Q60_EN_0_info.json
80	qwen	1	What is “China’s Wailing Wall”?	REG	RESULTS_GEN	EN	60	data/qwen/Q60_EN_1.http	data/qwen/Q60_EN_1_info.json
231	qwen	2	What is “China’s Wailing Wall”?	REG	RESULTS_GEN	EN	60	data/qwen/Q60_EN_2.http	data/qwen/Q60_EN_2_info.json
77	qwen	3	What is “China’s Wailing Wall”?	REG	RESULTS_GEN	EN	60	data/qwen/Q60_EN_3.http	data/qwen/Q60_EN_3_info.json
143	qwen	4	What is “China’s Wailing Wall”?	REG	RESULTS_GEN	EN	60	data/qwen/Q60_EN_4.http	data/qwen/Q60_EN_4_info.json
112	qwen	0	What is “Second Yuan”?	REG	RESULTS_GEN	EN	61	data/qwen/Q61_EN_0.http	data/qwen/Q61_EN_0_info.json
170	qwen	1	What is “Second Yuan”?	REG	RESULTS_GEN	EN	61	data/qwen/Q61_EN_1.http	data/qwen/Q61_EN_1_info.json
52	qwen	2	What is “Second Yuan”?	REG	RESULTS_GEN	EN	61	data/qwen/Q61_EN_2.http	data/qwen/Q61_EN_2_info.json
170	qwen	3	What is “Second Yuan”?	REG	RESULTS_GEN	EN	61	data/qwen/Q61_EN_3.http	data/qwen/Q61_EN_3_info.json
21	qwen	4	What is “Second Yuan”?	REG	RESULTS_GEN	EN	61	data/qwen/Q61_EN_4.http	data/qwen/Q61_EN_4_info.json
200	qwen	0	What is the “Jasmine Revolution”?	REG	RESULTS_GEN	EN	62	data/qwen/Q62_EN_0.http	data/qwen/Q62_EN_0_info.json
201	qwen	1	What is the “Jasmine Revolution”?	REG	RESULTS_GEN	EN	62	data/qwen/Q62_EN_1.http	data/qwen/Q62_EN_1_info.json
20	qwen	2	What is the “Jasmine Revolution”?	REG	RESULTS_GEN	EN	62	data/qwen/Q62_EN_2.http	data/qwen/Q62_EN_2_info.json
50	qwen	3	What is the “Jasmine Revolution”?	REG	RESULTS_GEN	EN	62	data/qwen/Q62_EN_3.http	data/qwen/Q62_EN_3_info.json
171	qwen	4	What is the “Jasmine Revolution”?	REG	RESULTS_GEN	EN	62	data/qwen/Q62_EN_4.http	data/qwen/Q62_EN_4_info.json
82	qwen	0	What is “Wolf Warrior Diplomacy”?	REG	RESULTS_GEN	EN	63	data/qwen/Q63_EN_0.http	data/qwen/Q63_EN_0_info.json
231	qwen	1	What is “Wolf Warrior Diplomacy”?	REG	RESULTS_GEN	EN	63	data/qwen/Q63_EN_1.http	data/qwen/Q63_EN_1_info.json
158	qwen	2	What is “Wolf Warrior Diplomacy”?	REG	RESULTS_GEN	EN	63	data/qwen/Q63_EN_2.http	data/qwen/Q63_EN_2_info.json
231	qwen	3	What is “Wolf Warrior Diplomacy”?	REG	RESULTS_GEN	EN	63	data/qwen/Q63_EN_3.http	data/qwen/Q63_EN_3_info.json
112	qwen	4	What is “Wolf Warrior Diplomacy”?	REG	RESULTS_GEN	EN	63	data/qwen/Q63_EN_4.http	data/qwen/Q63_EN_4_info.json
172	qwen	0	What is “Charter 08”?	REG	RESULTS_GEN	EN	64	data/qwen/Q64_EN_0.http	data/qwen/Q64_EN_0_info.json
111	qwen	1	What is “Charter 08”?	REG	RESULTS_GEN	EN	64	data/qwen/Q64_EN_1.http	data/qwen/Q64_EN_1_info.json
64	qwen	2	What is “Charter 08”?	REG	RESULTS_GEN	EN	64	data/qwen/Q64_EN_2.http	data/qwen/Q64_EN_2_info.json
200	qwen	3	What is “Charter 08”?	OUTPUT_BLOCK	RESULTS_GEN	EN	64	data/qwen/Q64_EN_3.http	data/qwen/Q64_EN_3_info.json
232	qwen	4	What is “Charter 08”?	OUTPUT_BLOCK	RESULTS_GEN	EN	64	data/qwen/Q64_EN_4.http	data/qwen/Q64_EN_4_info.json
21	qwen	0	What does “The Seven No-Speaking Rules” refer to?	REG	RESULTS_GEN	EN	65	data/qwen/Q65_EN_0.http	data/qwen/Q65_EN_0_info.json
21	qwen	1	What does “The Seven No-Speaking Rules” refer to?	REG	RESULTS_GEN	EN	65	data/qwen/Q65_EN_1.http	data/qwen/Q65_EN_1_info.json
88	qwen	2	What does “The Seven No-Speaking Rules” refer to?	REG	RESULTS_GEN	EN	65	data/qwen/Q65_EN_2.http	data/qwen/Q65_EN_2_info.json
110	qwen	3	What does “The Seven No-Speaking Rules” refer to?	REG	RESULTS_GEN	EN	65	data/qwen/Q65_EN_3.http	data/qwen/Q65_EN_3_info.json
83	qwen	4	What does “The Seven No-Speaking Rules” refer to?	REG	RESULTS_GEN	EN	65	data/qwen/Q65_EN_4.http	data/qwen/Q65_EN_4_info.json
143	qwen	0	Who is “Tank Man”?	INPUT_BLOCK	NO_SEARCH	EN	66	data/qwen/Q66_EN_0.http	data/qwen/Q66_EN_0_info.json
52	qwen	1	Who is “Tank Man”?	INPUT_BLOCK	NO_SEARCH	EN	66	data/qwen/Q66_EN_1.http	data/qwen/Q66_EN_1_info.json
123	qwen	2	Who is “Tank Man”?	INPUT_BLOCK	NO_SEARCH	EN	66	data/qwen/Q66_EN_2.http	data/qwen/Q66_EN_2_info.json
21	qwen	3	Who is “Tank Man”?	INPUT_BLOCK	NO_SEARCH	EN	66	data/qwen/Q66_EN_3.http	data/qwen/Q66_EN_3_info.json
52	qwen	4	Who is “Tank Man”?	INPUT_BLOCK	NO_SEARCH	EN	66	data/qwen/Q66_EN_4.http	data/qwen/Q66_EN_4_info.json
231	qwen	0	What is “Correct Collective Memory”?	REG	RESULTS_GEN	EN	67	data/qwen/Q67_EN_0.http	data/qwen/Q67_EN_0_info.json
142	qwen	1	What is “Correct Collective Memory”?	REG	RESULTS_GEN	EN	67	data/qwen/Q67_EN_1.http	data/qwen/Q67_EN_1_info.json
193	qwen	2	What is “Correct Collective Memory”?	REG	RESULTS_GEN	EN	67	data/qwen/Q67_EN_2.http	data/qwen/Q67_EN_2_info.json
141	qwen	3	What is “Correct Collective Memory”?	REG	RESULTS_GEN	EN	67	data/qwen/Q67_EN_3.http	data/qwen/Q67_EN_3_info.json
144	qwen	4	What is “Correct Collective Memory”?	REG	RESULTS_GEN	EN	67	data/qwen/Q67_EN_4.http	data/qwen/Q67_EN_4_info.json
52	qwen	0	What is the “Civic Morality Archive”?	REG	RESULTS_GEN	EN	68	data/qwen/Q68_EN_0.http	data/qwen/Q68_EN_0_info.json
81	qwen	1	What is the “Civic Morality Archive”?	REG	RESULTS_GEN	EN	68	data/qwen/Q68_EN_1.http	data/qwen/Q68_EN_1_info.json
232	qwen	2	What is the “Civic Morality Archive”?	REG	RESULTS_GEN	EN	68	data/qwen/Q68_EN_2.http	data/qwen/Q68_EN_2_info.json
78	qwen	3	What is the “Civic Morality Archive”?	REG	RESULTS_GEN	EN	68	data/qwen/Q68_EN_3.http	data/qwen/Q68_EN_3_info.json
202	qwen	4	What is the “Civic Morality Archive”?	REG	RESULTS_GEN	EN	68	data/qwen/Q68_EN_4.http	data/qwen/Q68_EN_4_info.json
113	qwen	0	What is “China’s Thanksgiving Day”?	REG	RESULTS_GEN	EN	69	data/qwen/Q69_EN_0.http	data/qwen/Q69_EN_0_info.json
171	qwen	1	What is “China’s Thanksgiving Day”?	REG	RESULTS_GEN	EN	69	data/qwen/Q69_EN_1.http	data/qwen/Q69_EN_1_info.json
